;id;nazev;typ;adresa1;adresa2;adresa3;PSC;obec;kraj;obor_kod;obor_nazev;obor_forma;obor_delka;obor_kapacita;okres;kod_okresu_a;kod_okresu_b;nazev_ulice;cislo_popisne;Zeměpisná šířka;Zeměpisná délka;kategorie
613;110036816;Střední škola;C00;Jaselská 826;Kolín IV;280 02 Kolín;28002.0;Kolín;Středočeský kraj;1820M01;Informační technologie;10;40;270.0;Kolín;CZ0204;40193;Jaselská;826;50.021784;15.207757;informační technologie
614;61924032;Střední škola;C00;Jaselská 932;Žižkov;284 01 Kutná Hora;28401.0;Kutná Hora;Středočeský kraj;7941K401;Gymnázium - všeobecné;10;40;390.0;Kutná Hora;CZ0205;40207;Jaselská;932;49.942588;15.257586;gymnázium
615;61924041;Střední škola;C00;Masarykova 248/24;Čáslav-Nové Město;286 01 Čáslav;28601.0;Čáslav;Středočeský kraj;7531M01;Předškolní a mimoškolní pedagogika;10;40;272.0;Kutná Hora;CZ0205;40207;Masarykova;248/24;49.912598;15.392054;odborné vzdělání s maturitou
616;61924008;Střední škola;C00;Přemysla Otakara II. 938/18;Čáslav-Nové Město;286 01 Čáslav;28601.0;Čáslav;Středočeský kraj;2341M01;Strojírenství;10;40;240.0;Kutná Hora;CZ0205;40207;Přemysla Otakara II.;938/18;49.908143;15.396187;odborné vzdělání s maturitou
617;49797999;Střední škola;C00;Sadová 1234/1;Čáslav-Nové Město;286 01 Čáslav;28601.0;Čáslav;Středočeský kraj;4141M01;Agropodnikání;10;40;360.0;Kutná Hora;CZ0205;40207;Sadová;1234/1;49.90249;15.393467;odborné vzdělání s maturitou
618;61924059;Střední škola;C00;Masarykova 197/1;Hlouška;284 01 Kutná Hora;28401.0;Kutná Hora;Středočeský kraj;1820M01;Informační technologie;10;40;240.0;Kutná Hora;CZ0205;40207;Masarykova;197/1;49.953247;15.275817;informační technologie
619;68837;Střední škola;C00;Pod Vrchem 3421;276 01 Mělník;276 01 Mělník;27601.0;Mělník;Středočeský kraj;7941K41;Gymnázium;10;40;280.0;Mělník;CZ0206;40215;Pod Vrchem;3421;50.353131;14.479266;gymnázium
620;68845;Střední škola;C00;Dvořákovo nám. 800/9;278 01 Kralupy nad Vltavou;278 01 Kralupy nad Vltavou;27801.0;Kralupy nad Vltavou;Středočeský kraj;6341M02;Obchodní akademie;10;40;120.0;Mělník;CZ0206;40215;Dvořákovo nám.;800/9;50.239748;14.30135;obchodní akademie a veřejnosprávní činnost
621;69078;Střední škola;C00;Českobratrská 386/54;276 01 Mělník;276 01 Mělník;27601.0;Mělník;Středočeský kraj;3641M001;Pozemní stavitelství;10;40;250.0;Mělník;CZ0206;40215;Českobratrská;386/54;50.348307;14.481343;odborné vzdělání s maturitou
622;69221;Střední škola;C00;sady Na Polabí 411/72;276 01 Mělník;276 01 Mělník;27601.0;Mělník;Středočeský kraj;4142M01;Vinohradnictví;10;40;136.0;Mělník;CZ0206;40215;sady Na Polabí;411/72;50.345599;14.481345;odborné vzdělání s maturitou
623;68861;Střední škola;C00;Studentská 895;295 01 Mnichovo Hradiště;295 01 Mnichovo Hradiště;29501.0;Mnichovo Hradiště;Středočeský kraj;7941K41;Gymnázium;10;40;136.0;Mladá Boleslav;CZ0207;40223;Studentská;895;50.522628;14.968821;gymnázium
624;69086;Střední škola;C00;Havlíčkova 456/1;Mladá Boleslav II;293 01 Mladá Boleslav;29301.0;Mladá Boleslav;Středočeský kraj;1820M01;Informační technologie;10;40;272.0;Mladá Boleslav;CZ0207;40223;Havlíčkova;456/1;50.416415;14.905055;informační technologie
625;108022650;Střední škola;C00;Viničná 463/17;Mladá Boleslav III;293 01 Mladá Boleslav;29301.0;Mladá Boleslav;Středočeský kraj;6542M01;Hotelnictví;10;40;60.0;Mladá Boleslav;CZ0207;40223;Viničná;463/17;50.411388;14.912204;odborné vzdělání s maturitou
626;68853;Střední škola;C00;Palackého 211/3;Mladá Boleslav II;293 01 Mladá Boleslav;29301.0;Mladá Boleslav;Středočeský kraj;7941K41;Gymnázium;10;40;600.0;Mladá Boleslav;CZ0207;40223;Palackého;211/3;50.416062;14.906494;gymnázium
627;69141;Střední škola;C00;třída T. G. Masaryka 14;Mladá Boleslav III;293 01 Mladá Boleslav;29301.0;Mladá Boleslav;Středočeský kraj;6341M02;Obchodní akademie;10;40;400.0;Mladá Boleslav;CZ0207;40223;třída T. G. Masaryka;14;50.412179;14.910502;obchodní akademie a veřejnosprávní činnost
628;68888;Střední škola;C00;Studentská 166/9;Poděbrady II;290 01 Poděbrady;29001.0;Poděbrady;Středočeský kraj;7941K401;Gymnázium - všeobecné;10;40;285.0;Nymburk;CZ0208;40231;Studentská;166/9;50.145489;15.116976;gymnázium
629;69175;Střední škola;C00;Komenského 156/7;Poděbrady III;290 01 Poděbrady;29001.0;Poděbrady;Středočeský kraj;6542M01;Hotelnictví;10;40;480.0;Nymburk;CZ0208;40231;Komenského;156/7;50.142915;15.121794;odborné vzdělání s maturitou
630;108052052;Střední škola;C00;Jiřího náměstí 1/8;Poděbrady I;290 01 Poděbrady;29001.0;Poděbrady;Středočeský kraj;7941K41;Gymnázium;10;40;122.0;Nymburk;CZ0208;40231;Jiřího náměstí;1/8;50.141731;15.119421;gymnázium
631;68870;Střední škola;C00;Komenského 779/10;288 02 Nymburk;288 02 Nymburk;28802.0;Nymburk;Středočeský kraj;7941K41;Gymnázium;10;40;136.0;Nymburk;CZ0208;40231;Komenského;779/10;50.190894;15.042073;gymnázium
632;150068654;Střední škola;C00;Stržiště 475;289 22 Lysá nad Labem;289 22 Lysá nad Labem;28922.0;Lysá nad Labem;Středočeský kraj;6341M01;Ekonomika a podnikání;10;40;136.0;Nymburk;CZ0208;40231;Stržiště;475;50.199167;14.830648;obchodní akademie a veřejnosprávní činnost
633;108052028;Střední škola;C00;Komenského 1534/16;289 22 Lysá nad Labem;289 22 Lysá nad Labem;28922.0;Lysá nad Labem;Středočeský kraj;6341M02;Obchodní akademie;10;40;240.0;Nymburk;CZ0208;40231;Komenského;1534/16;50.20479;14.839913;obchodní akademie a veřejnosprávní činnost
634;108052940;Střední škola;C00;J. A. Komenského 414/7;250 88 Čelákovice;250 88 Čelákovice;25088.0;Čelákovice;Středočeský kraj;7941K41;Gymnázium;10;40;136.0;Praha-východ;CZ0209;40240;J. A. Komenského;414/7;50.161367;14.749482;gymnázium
635;108003841;Střední škola;C00;U Letiště 370;Dolínek;250 70 Odolena Voda;25070.0;Odolena Voda;Středočeský kraj;1820M01;Informační technologie;10;40;272.0;Praha-východ;CZ0209;40240;U Letiště;370;50.21869;14.409629;informační technologie
636;108003981;Střední škola;C00;Zápská 302/8;Brandýs nad Labem;250 01 Brandýs nad Labem-Stará Boleslav;25001.0;Brandýs nad Labem-Stará Boleslav;Středočeský kraj;1601M01;Ekologie a životní prostředí;10;40;125.0;Praha-východ;CZ0209;40240;Zápská;302/8;50.182761;14.665934;odborné vzdělání s maturitou
637;108052958;Střední škola;C00;Komenského náměstí 1280/1;251 01 Říčany;251 01 Říčany;25101.0;Říčany;Středočeský kraj;7941K41;Gymnázium;10;40;165.0;Praha-východ;CZ0209;40240;Komenského náměstí;1280/1;49.991709;14.662183;gymnázium
638;108003868;Střední škola;C00;Královická 668/23;Brandýs nad Labem;250 01 Brandýs nad Labem-Stará Boleslav;25001.0;Brandýs nad Labem-Stará Boleslav;Středočeský kraj;7941K41;Gymnázium;10;40;240.0;Praha-východ;CZ0209;40240;Královická;668/23;50.184405;14.670102;gymnázium
639;110450469;Střední škola;C00;U Učiliště 1379/36;250 88 Čelákovice;250 88 Čelákovice;25088.0;Čelákovice;Středočeský kraj;2345L01;Mechanik seřizovač;10;40;280.0;Praha-východ;CZ0209;40240;U Učiliště;1379/36;50.159554;14.742028;odborné vzdělání s odborným výcvikem a maturitou
640;107820480;Střední škola;C00;Šenflukova 220;254 01 Jílové u Prahy;254 01 Jílové u Prahy;25401.0;Jílové u Prahy;Středočeský kraj;1601M01;Ekologie a životní prostředí;10;40;60.0;Praha-západ;CZ020A;40258;Šenflukova;220;49.897715;14.485648;odborné vzdělání s maturitou
641;68934;Střední škola;C00;Školní 1530;263 01 Dobříš;263 01 Dobříš;26301.0;Dobříš;Středočeský kraj;7941K401;Gymnázium - všeobecné;10;40;120.0;Příbram;CZ020B;40266;Školní;1530;49.779471;14.17405;gymnázium
642;69108;Střední škola;C00;Hrabákova 271;Příbram II;261 01 Příbram;26101.0;Příbram;Středočeský kraj;1820M01;Informační technologie;10;40;120.0;Příbram;CZ020B;40266;Hrabákova;271;49.687616;14.019259;informační technologie
643;69159;Střední škola;C00;Na Příkopech 104;Příbram I;261 01 Příbram;26101.0;Příbram;Středočeský kraj;6341M004;Obchodní akademie;10;40;410.0;Příbram;CZ020B;40266;Na Příkopech;104;49.689924;14.009939;obchodní akademie a veřejnosprávní činnost
644;68926;Střední škola;C00;Legionářů 402;Příbram VII;261 01 Příbram;26101.0;Příbram;Středočeský kraj;7941K41;Gymnázium;10;40;528.0;Příbram;CZ020B;40266;Legionářů;402;49.682663;14.00345;gymnázium
645;68942;Střední škola;C00;Nádražní 90;264 80 Sedlčany;264 80 Sedlčany;26480.0;Sedlčany;Středočeský kraj;6341M02;Obchodní akademie;10;40;130.0;Příbram;CZ020B;40266;Nádražní;90;49.656697;14.427704;obchodní akademie a veřejnosprávní činnost
646;69264;Střední škola;C00;Rožmitálská 340;262 72 Březnice;262 72 Březnice;26272.0;Březnice;Středočeský kraj;1820M01;Informační technologie;10;40;160.0;Příbram;CZ020B;40266;Rožmitálská;340;49.561728;13.94676;informační technologie
647;69272;Střední škola;C00;Pražská 1222;Rakovník II;269 01 Rakovník;26901.0;Rakovník;Středočeský kraj;1601M01;Ekologie a životní prostředí;10;40;120.0;Rakovník;CZ020C;40274;Pražská;1222;50.102083;13.737641;odborné vzdělání s maturitou
648;68951;Střední škola;C00;Žižkovo nám. 186;Rakovník I;269 01 Rakovník;26901.0;Rakovník;Středočeský kraj;7941K41;Gymnázium;10;40;242.0;Rakovník;CZ020C;40274;Žižkovo nám.;186;50.104328;13.732979;gymnázium
649;68969;Střední škola;C00;Komenského náměstí 209;271 01 Nové Strašecí;271 01 Nové Strašecí;27101.0;Nové Strašecí;Středočeský kraj;7941K401;Gymnázium - všeobecné;10;40;245.0;Rakovník;CZ020C;40274;Komenského náměstí;209;50.152898;13.901215;gymnázium
650;107820218;Střední škola;C00;Písky 181;270 23 Křivoklát;270 23 Křivoklát;27023.0;Křivoklát;Středočeský kraj;1601M01;Ekologie a životní prostředí;10;40;136.0;Rakovník;CZ020C;40274;Písky;181;50.058465;13.895152;odborné vzdělání s maturitou
651;69167;Střední škola;C00;Pražská 1222;Rakovník II;269 01 Rakovník;26901.0;Rakovník;Středočeský kraj;6341M02;Obchodní akademie;10;40;250.0;Rakovník;CZ020C;40274;Pražská;1222;50.102083;13.737641;obchodní akademie a veřejnosprávní činnost
652;110009487;Střední škola;C00;Mládeže 1102/8;Beroun-Město;266 01 Beroun;26601.0;Beroun;Středočeský kraj;5341M01;Zdravotnický asistent;10;40;240.0;Beroun;CZ0202;40177;Mládeže;1102/8;49.954371;14.050378;odborné vzdělání s maturitou
653;110009819;Střední škola;C00;Karoliny Světlé 135;Kolín I;280 02 Kolín;28002.0;Kolín;Středočeský kraj;5341M01;Zdravotnický asistent;10;40;160.0;Kolín;CZ0204;40193;Karoliny Světlé;135;50.027178;15.200038;odborné vzdělání s maturitou
654;110009967;Střední škola;C00;Tyršova 105;276 01 Mělník;276 01 Mělník;27601.0;Mělník;Středočeský kraj;5341M01;Zdravotnický asistent;10;40;240.0;Mělník;CZ0206;40215;Tyršova;105;50.351693;14.476402;odborné vzdělání s maturitou
655;110031105;Střední škola;C00;Jiráskovy sady 113;Příbram I;261 01 Příbram;26101.0;Příbram;Středočeský kraj;5341M01;Zdravotnický asistent;10;40;180.0;Příbram;CZ020B;40266;Jiráskovy sady;113;49.689986;14.01295;odborné vzdělání s maturitou
656;110451015;Střední škola;C00;Floriánské náměstí 350;272 01 Kladno;272 01 Kladno;27201.0;Kladno;Středočeský kraj;6542M01;Hotelnictví;10;40;270.0;Kladno;CZ0203;40185;Floriánské náměstí;350;50.146506;14.101192;odborné vzdělání s maturitou
657;177032;Střední škola;C00;Pražská 112;Kolín II;280 02 Kolín;28002.0;Kolín;Středočeský kraj;1602M01;Průmyslová ekologie;10;40;120.0;Kolín;CZ0204;40193;Pražská;112;50.028889;15.192773;odborné vzdělání s maturitou
658;7820186;Střední škola;C00;Sídl. Gen. J. Kholla 2501;Rakovník II;269 01 Rakovník;26901.0;Rakovník;Středočeský kraj;1820M01;Informační technologie;10;40;136.0;Rakovník;CZ020C;40274;Sídl. Gen. J. Kholla;2501;50.103607;13.720325;informační technologie
659;110037529;Střední škola;C00;Plzeňská 3103;Kročehlavy;272 01 Kladno;27201.0;Kladno;Středočeský kraj;7941K41;Gymnázium;10;40;240.0;Kladno;CZ0203;40185;Plzeňská;3103;50.135207;14.097437;gymnázium
660;110450639;Střední škola;C00;Školní 664;277 11 Neratovice;277 11 Neratovice;27711.0;Neratovice;Středočeský kraj;1820M01;Informační technologie;10;40;120.0;Mělník;CZ0206;40215;Školní;664;50.255889;14.519612;informační technologie
661;110450680;Střední škola;C00;Macharova 1376;Kolín V;280 02 Kolín;28002.0;Kolín;Středočeský kraj;6542M01;Hotelnictví;10;40;150.0;Kolín;CZ0204;40193;Macharova;1376;50.033751;15.213942;odborné vzdělání s maturitou
662;150068964;Střední škola;C00;Na Návsi 5;251 01 Babice;251 01 Babice;25101.0;Babice;Středočeský kraj;7941K41;Gymnázium;10;40;140.0;Praha-východ;CZ0209;40240;Na Návsi;5;50.006734;14.716122;gymnázium
663;181036606;Střední škola;C00;Straková 522;Osnice;252 42 Jesenice;25242.0;Jesenice;Středočeský kraj;7941K41;Gymnázium;10;40;100.0;Praha-západ;CZ020A;40258;Straková;522;49.974503;14.536194;gymnázium
664;110012879;Střední škola;C00;Tovární 66;Beroun-Město;266 01 Beroun;26601.0;Beroun;Středočeský kraj;6341M02;Obchodní akademie;10;40;200.0;Beroun;CZ0202;40177;Tovární;66;49.961321;14.069959;obchodní akademie a veřejnosprávní činnost
665;110012909;Střední škola;C00;Palackého 43/7;Lobkovice;277 11 Neratovice;27711.0;Neratovice;Středočeský kraj;6341M02;Obchodní akademie;10;40;240.0;Mělník;CZ0206;40215;Palackého;43/7;50.253578;14.530989;obchodní akademie a veřejnosprávní činnost
666;181119021;Střední škola;C00;V Dolích 444;251 01 Světice;251 01 Světice;25101.0;Světice;Středočeský kraj;7941K41;Gymnázium;10;40;80.0;Praha-východ;CZ0209;40240;V Dolích;444;49.969431;14.655714;gymnázium
667;181023903;Střední škola;C00;Komenského 141;253 01 Hostivice;253 01 Hostivice;25301.0;Hostivice;Středočeský kraj;7941K41;Gymnázium;10;40;136.0;Praha-západ;CZ020A;40258;Komenského;141;50.078072;14.256684;gymnázium
668;181113597;Střední škola;C00;Benešova 245;Kolín II;280 02 Kolín;28002.0;Kolín;Středočeský kraj;7842M03;Pedagogické lyceum;10;40;30.0;Kolín;CZ0204;40193;Benešova;245;50.028225;15.190356;odborné vzdělání s maturitou
669;181113601;Střední škola;C00;Petra Bezruče 3087;272 01 Kladno;272 01 Kladno;27201.0;Kladno;Středočeský kraj;7842M03;Pedagogické lyceum;10;40;30.0;Kladno;CZ0203;40185;Petra Bezruče;3087;50.141395;14.101135;odborné vzdělání s maturitou
670;181120585;Střední škola;C00;Slánská 542;273 05 Smečno;273 05 Smečno;27305.0;Smečno;Středočeský kraj;8241M17;Multimediální tvorba;10;40;100.0;Kladno;CZ0203;40185;Slánská;542;50.188803;14.043784;odborné vzdělání s maturitou
671;69205;Střední škola;C00;Školní 145;Liblice;282 01 Český Brod;28201.0;Český Brod;Středočeský kraj;1820M01;Informační technologie;10;40;120.0;Kolín;CZ0204;40193;Školní;145;50.075781;14.879615;informační technologie
672;108019578;Střední škola;C00;Koněvova 100;Bohosudov;417 42 Krupka;41742.0;Krupka;Ústecký kraj;7941K41;Gymnázium;10;40;100.0;Teplice;CZ0426;40509;Koněvova;100;50.680837;13.873207;gymnázium
673;47274719;Střední škola;C00;T. G. Masaryka 580;407 77 Šluknov;407 77 Šluknov;40777.0;Šluknov;Ústecký kraj;1601M002;Ochrana přírody a prostředí;10;40;100.0;Děčín;CZ0421;40452;T. G. Masaryka;580;51.003645;14.456531;odborné vzdělání s maturitou
674;47274611;Střední škola;C00;Komenského nám. 520/2;Děčín I-Děčín;405 02 Děčín;40502.0;Děčín;Ústecký kraj;6341M02;Obchodní akademie;10;40;420.0;Děčín;CZ0421;40452;Komenského nám.;520/2;50.780623;14.216824;obchodní akademie a veřejnosprávní činnost
675;497029;Střední škola;C00;Jiříkovská 840/4;Rumburk 1;408 01 Rumburk;40801.0;Rumburk;Ústecký kraj;3441M01;Polygrafie;10;40;60.0;Děčín;CZ0421;40452;Jiříkovská;840/4;50.953263;14.556388;odborné vzdělání s maturitou
676;47274620;Střední škola;C00;Komenského nám. 340/4;Děčín I-Děčín;405 02 Děčín;40502.0;Děčín;Ústecký kraj;7941K41;Gymnázium;10;40;300.0;Děčín;CZ0421;40452;Komenského nám.;340/4;50.780408;14.217691;gymnázium
677;18383874;Střední škola;C00;Bratislavská 2166;407 47 Varnsdorf;407 47 Varnsdorf;40747.0;Varnsdorf;Ústecký kraj;1820M01;Informační technologie;10;40;440.0;Děčín;CZ0421;40452;Bratislavská;2166;50.910909;14.63507;informační technologie
678;47274654;Střední škola;C00;Českolipská 123;Děčín XXVII-Březiny;405 02 Děčín;40502.0;Děčín;Ústecký kraj;4141M01;Agropodnikání;10;40;120.0;Děčín;CZ0421;40452;Českolipská;123;50.769129;14.236696;odborné vzdělání s maturitou
679;47274603;Střední škola;C00;Komenského 1130/10;Rumburk 1;408 01 Rumburk;40801.0;Rumburk;Ústecký kraj;7941K41;Gymnázium;10;40;210.0;Děčín;CZ0421;40452;Komenského;1130/10;50.952127;14.552082;gymnázium
680;81825;Střední škola;C00;Mostecká 3000;430 01 Chomutov;430 01 Chomutov;43001.0;Chomutov;Ústecký kraj;7941K41;Gymnázium;10;40;380.0;Chomutov;CZ0422;40461;Mostecká;3000;50.466038;13.420584;gymnázium
681;81833;Střední škola;C00;5. května 620;432 01 Kadaň;432 01 Kadaň;43201.0;Kadaň;Ústecký kraj;7941K401;Gymnázium - všeobecné;10;40;150.0;Chomutov;CZ0422;40461;5. května;620;50.38029;13.272173;gymnázium
682;82104;Střední škola;C00;Komenského 562;432 01 Kadaň;432 01 Kadaň;43201.0;Kadaň;Ústecký kraj;3645M01;Technická zařízení budov;10;40;120.0;Chomutov;CZ0422;40461;Komenského;562;50.378378;13.269691;odborné vzdělání s maturitou
683;108030091;Střední škola;C00;Chomutovská 459;431 51 Klášterec nad Ohří;431 51 Klášterec nad Ohří;43151.0;Klášterec nad Ohří;Ústecký kraj;7541M01;Sociální činnost;10;40;120.0;Chomutov;CZ0422;40461;Chomutovská;459;50.385496;13.177889;odborné vzdělání s maturitou
684;107850079;Střední škola;C00;Pražská 702/10;430 01 Chomutov;430 01 Chomutov;43001.0;Chomutov;Ústecký kraj;2345L01;Mechanik seřizovač;10;40;240.0;Chomutov;CZ0422;40461;Pražská;702/10;50.455731;13.422229;odborné vzdělání s odborným výcvikem a maturitou
685;82015;Střední škola;C00;Komenského 754/3;Předměstí;412 01 Litoměřice;41201.0;Litoměřice;Ústecký kraj;1820M01;Informační technologie;10;40;120.0;Litoměřice;CZ0423;40479;Komenského;754/3;50.53708;14.127347;informační technologie
686;108043690;Střední škola;C00;Palackého 730/1;Předměstí;412 01 Litoměřice;41201.0;Litoměřice;Ústecký kraj;6341M01;Ekonomika a podnikání;10;40;100.0;Litoměřice;CZ0423;40479;Palackého;730/1;50.538726;14.130624;obchodní akademie a veřejnosprávní činnost
687;110013204;Střední škola;C00;Máchovy schody 13/4;Litoměřice-Město;412 01 Litoměřice;41201.0;Litoměřice;Ústecký kraj;1820M01;Informační technologie;10;40;100.0;Litoměřice;CZ0423;40479;Máchovy schody;13/4;50.533206;14.131474;informační technologie
688;81876;Střední škola;C00;Svojsíkova 1015/1a;Předměstí;412 01 Litoměřice;41201.0;Litoměřice;Ústecký kraj;7941K41;Gymnázium;10;40;305.0;Litoměřice;CZ0423;40479;Svojsíkova;1015/1a;50.539618;14.13436;gymnázium
689;81990;Střední škola;C00;Havlíčkova 175;413 01 Roudnice nad Labem;413 01 Roudnice nad Labem;41301.0;Roudnice nad Labem;Ústecký kraj;7941K401;Gymnázium - všeobecné;10;40;200.0;Litoměřice;CZ0423;40479;Havlíčkova;175;50.426671;14.255818;gymnázium
690;110035798;Střední škola;C00;Náměstí Jana z Dražic 169;413 01 Roudnice nad Labem;413 01 Roudnice nad Labem;41301.0;Roudnice nad Labem;Ústecký kraj;6341M01;Ekonomika a podnikání;10;40;80.0;Litoměřice;CZ0423;40479;Náměstí Jana z Dražic;169;50.426533;14.258403;obchodní akademie a veřejnosprávní činnost
691;81884;Střední škola;C00;Sady pionýrů 600/6;410 02 Lovosice;410 02 Lovosice;41002.0;Lovosice;Ústecký kraj;7941K401;Gymnázium - všeobecné;10;40;150.0;Litoměřice;CZ0423;40479;Sady pionýrů;600/6;50.51304;14.049127;gymnázium
692;61357235;Střední škola;C00;Poděbradova 661;440 01 Louny;440 01 Louny;44001.0;Louny;Ústecký kraj;7941K41;Gymnázium;10;40;125.0;Louny;CZ0424;40487;Poděbradova;661;50.354544;13.797089;gymnázium
693;61357278;Střední škola;C00;Studentská 1075;438 01 Žatec;438 01 Žatec;43801.0;Žatec;Ústecký kraj;7941K41;Gymnázium;10;40;130.0;Louny;CZ0424;40487;Studentská;1075;50.321725;13.545748;gymnázium
694;18380824;Střední škola;C00;Kpt. Jaroše 862;441 01 Podbořany;441 01 Podbořany;44101.0;Podbořany;Ústecký kraj;2341M01;Strojírenství;10;40;128.0;Louny;CZ0424;40487;Kpt. Jaroše;862;50.226557;13.403849;odborné vzdělání s maturitou
695;61357294;Střední škola;C00;Studentská 1354;438 01 Žatec;438 01 Žatec;43801.0;Žatec;Ústecký kraj;1601M01;Ekologie a životní prostředí;10;40;120.0;Louny;CZ0424;40487;Studentská;1354;50.32169;13.550215;odborné vzdělání s maturitou
696;45708797;Střední škola;C00;Svatováclavská 1404;438 01 Žatec;438 01 Žatec;43801.0;Žatec;Ústecký kraj;3741M01;Provoz a ekonomika dopravy;10;40;80.0;Louny;CZ0424;40487;Svatováclavská;1404;50.330153;13.53907;odborné vzdělání s maturitou
697;108040780;Střední škola;C00;Svatováclavská 1404;438 01 Žatec;438 01 Žatec;43801.0;Žatec;Ústecký kraj;1820M01;Informační technologie;10;40;80.0;Louny;CZ0424;40487;Svatováclavská;1404;50.330153;13.53907;informační technologie
698;110018061;Střední škola;C00;Ukrajinská 320;Horní Litvínov;436 01 Litvínov;43601.0;Litvínov;Ústecký kraj;1601M01;Ekologie a životní prostředí;10;40;176.0;Most;CZ0425;40495;Ukrajinská;320;50.600316;13.602782;odborné vzdělání s maturitou
699;108006948;Střední škola;C00;Čsl. armády 1530/29;434 01 Most;434 01 Most;43401.0;Most;Ústecký kraj;7941K41;Gymnázium;10;40;376.0;Most;CZ0425;40495;Čsl. armády;1530/29;50.513908;13.636722;gymnázium
700;110020707;Střední škola;C00;Studentská 640;Horní Litvínov;436 01 Litvínov;43601.0;Litvínov;Ústecký kraj;7941K41;Gymnázium;10;40;170.0;Most;CZ0425;40495;Studentská;640;50.597697;13.607872;gymnázium
701;110018044;Střední škola;C00;Topolová 584;434 01 Most;434 01 Most;43401.0;Most;Ústecký kraj;6341M01;Ekonomika a podnikání;10;40;180.0;Most;CZ0425;40495;Topolová;584;50.496998;13.648126;obchodní akademie a veřejnosprávní činnost
702;110034147;Střední škola;C00;Okružní 128;435 13 Meziboří;435 13 Meziboří;43513.0;Meziboří;Ústecký kraj;1820M01;Informační technologie;10;40;140.0;Most;CZ0425;40495;Okružní;128;50.621842;13.599286;informační technologie
703;108007057;Střední škola;C00;Pionýrů 2806/7;434 01 Most;434 01 Most;43401.0;Most;Ústecký kraj;1820M01;Informační technologie;10;40;200.0;Most;CZ0425;40495;Pionýrů;2806/7;50.493118;13.631415;informační technologie
704;108006930;Střední škola;C00;Jana Palacha 711/2;434 01 Most;434 01 Most;43401.0;Most;Ústecký kraj;2341M01;Strojírenství;10;40;360.0;Most;CZ0425;40495;Jana Palacha;711/2;50.49853;13.647828;odborné vzdělání s maturitou
705;108007014;Střední škola;C00;Eduarda Basse 1142/9;434 01 Most;434 01 Most;43401.0;Most;Ústecký kraj;6341M02;Obchodní akademie;10;40;240.0;Most;CZ0425;40495;Eduarda Basse;1142/9;50.505233;13.659033;obchodní akademie a veřejnosprávní činnost
706;108007049;Střední škola;C00;Františka Kmocha 1823;434 01 Most;434 01 Most;43401.0;Most;Ústecký kraj;6542M01;Hotelnictví;10;40;250.0;Most;CZ0425;40495;Františka Kmocha;1823;50.503199;13.658259;odborné vzdělání s maturitou
707;81922;Střední škola;C00;Čs. dobrovolců 530/11;415 01 Teplice;415 01 Teplice;41501.0;Teplice;Ústecký kraj;7941K41;Gymnázium;10;40;590.0;Teplice;CZ0426;40509;Čs. dobrovolců;530/11;50.637705;13.823167;gymnázium
708;107850427;Střední škola;C00;Rooseveltovo náměstí 5/5;Řetenice;415 03 Teplice;41503.0;Teplice;Ústecký kraj;1820M01;Informační technologie;10;40;180.0;Teplice;CZ0426;40509;Rooseveltovo náměstí;5/5;50.639241;13.806279;informační technologie
709;81931;Střední škola;C00;Jateční 243/22;Klíše;400 01 Ústí nad Labem;40001.0;Ústí nad Labem;Ústecký kraj;7941K41;Gymnázium;10;40;480.0;Ústí nad Labem;CZ0427;40517;Jateční;243/22;50.663941;14.009838;gymnázium
710;82201;Střední škola;C00;Resslova 210/5;Klíše;400 01 Ústí nad Labem;40001.0;Ústí nad Labem;Ústecký kraj;1820M01;Informační technologie;10;40;270.0;Ústí nad Labem;CZ0427;40517;Resslova;210/5;50.666514;14.023385;informační technologie
711;14867362;Střední škola;C00;Bělehradská 1523/58;Ústí nad Labem-centrum;400 11 Ústí nad Labem;40011.0;Ústí nad Labem;Ústecký kraj;6941L01;Kosmetické služby;10;40;120.0;Ústí nad Labem;CZ0427;40517;Bělehradská;1523/58;50.670562;14.034048;odborné vzdělání s odborným výcvikem a maturitou
712;82287;Střední škola;C00;Pařížská 1670/15;Ústí nad Labem-centrum;400 01 Ústí nad Labem;40001.0;Ústí nad Labem;Ústecký kraj;6341M004;Obchodní akademie;10;40;621.0;Ústí nad Labem;CZ0427;40517;Pařížská;1670/15;50.661255;14.036465;obchodní akademie a veřejnosprávní činnost
713;102789207;Střední škola;C00;Stavbařů 2857/5;Severní Terasa;400 11 Ústí nad Labem;40011.0;Ústí nad Labem;Ústecký kraj;2844M01;Aplikovaná chemie;10;40;260.0;Ústí nad Labem;CZ0427;40517;Stavbařů;2857/5;50.679735;14.032725;odborné vzdělání s maturitou
714;110009614;Střední škola;C00;Čsl. mládeže 5/9;Děčín IV-Podmokly;405 02 Děčín;40502.0;Děčín;Ústecký kraj;5341M01;Zdravotnický asistent;10;40;200.0;Děčín;CZ0421;40452;Čsl. mládeže;5/9;50.772523;14.1998;odborné vzdělání s maturitou
715;110031229;Střední škola;C00;Palachova 700/35;Klíše;400 01 Ústí nad Labem;40001.0;Ústí nad Labem;Ústecký kraj;5341M01;Zdravotnický asistent;10;40;375.0;Ústí nad Labem;CZ0427;40517;Palachova;700/35;50.667369;14.022096;odborné vzdělání s maturitou
