,id,nazev,typ,adresa1,adresa2,adresa3,PSC,obec,kraj,obor_kod,obor_nazev,obor_forma,obor_delka,obor_kapacita,okres,kod_okresu_a,kod_okresu_b
134,102191565,Střední škola,C00,Na Hrádku 20,666 01 Tišnov,666 01 Tišnov,666 01,Tišnov,Jihomoravský kraj,7941K41,Gymnázium,10,40,260.0,Brno-venkov,CZ0643,40720
135,107870746,Střední škola,C00,Masarykova 198,664 61 Rajhrad,664 61 Rajhrad,664 61,Rajhrad,Jihomoravský kraj,1601M01,Ekologie a životní prostředí,10,40,136.0,Brno-venkov,CZ0643,40720
136,559083,Střední škola,C00,Dukelské nám. 31/7,693 31 Hustopeče,693 31 Hustopeče,693 31,Hustopeče,Jihomoravský kraj,7941K41,Gymnázium,10,40,132.0,Břeclav,CZ0644,40738
137,110251059,Střední škola,C00,Sobotní 116,691 42 Valtice,691 42 Valtice,691 42,Valtice,Jihomoravský kraj,1601M01,Ekologie a životní prostředí,10,40,60.0,Břeclav,CZ0644,40738
138,107870789,Střední škola,C00,nábř. Komenského 1126/1,690 25 Břeclav,690 25 Břeclav,690 25,Břeclav,Jihomoravský kraj,2341M01,Strojírenství,10,40,240.0,Břeclav,CZ0644,40738
139,559075,Střední škola,C00,Sady 28. října 674/1,690 21 Břeclav,690 21 Břeclav,690 21,Břeclav,Jihomoravský kraj,7941K41,Gymnázium,10,40,300.0,Břeclav,CZ0644,40738
140,108055698,Střední škola,C00,Slovácká 322/1a,690 02 Břeclav,690 02 Břeclav,690 02,Břeclav,Jihomoravský kraj,5341M01,Zdravotnický asistent,10,40,120.0,Břeclav,CZ0644,40738
141,110000404,Střední škola,C00,Mládežnická 3330/3,690 02 Břeclav,690 02 Břeclav,690 02,Břeclav,Jihomoravský kraj,2842L01,Chemik operátor,10,40,120.0,Břeclav,CZ0644,40738
142,110014898,Střední škola,C00,Masarykovo nám. 136/1,693 01 Hustopeče,693 01 Hustopeče,693 01,Hustopeče,Jihomoravský kraj,1820M01,Informační technologie,10,40,120.0,Břeclav,CZ0644,40738
143,559148,Střední škola,C00,třída Komenského 549/23,697 01 Kyjov,697 01 Kyjov,697 01,Kyjov,Jihomoravský kraj,5341M01,Zdravotnický asistent,10,40,272.0,Hodonín,CZ0645,40746
144,559156,Střední škola,C00,Masarykova 379,696 62 Strážnice,696 62 Strážnice,696 62,Strážnice,Jihomoravský kraj,7941K41,Gymnázium,10,40,260.0,Hodonín,CZ0645,40746
145,53155,Střední škola,C00,náměstí Svobody 318,696 81 Bzenec,696 81 Bzenec,696 81,Bzenec,Jihomoravský kraj,1601M01,Ekologie a životní prostředí,10,40,120.0,Hodonín,CZ0645,40746
146,837733,Střední škola,C00,Kollárova 1669,698 01 Veselí nad Moravou,698 01 Veselí nad Moravou,698 01,Veselí nad Moravou,Jihomoravský kraj,1820M01,Informační technologie,10,40,140.0,Hodonín,CZ0645,40746
147,110012275,Střední škola,C00,náměstí Svobody 494,696 62 Strážnice,696 62 Strážnice,696 62,Strážnice,Jihomoravský kraj,6341M01,Ekonomika a podnikání,10,40,120.0,Hodonín,CZ0645,40746
148,559130,Střední škola,C00,Legionářů 813/1,695 11 Hodonín,695 11 Hodonín,695 11,Hodonín,Jihomoravský kraj,6341M02,Obchodní akademie,10,40,260.0,Hodonín,CZ0645,40746
149,559539,Střední škola,C00,Brandlova 2222/32,695 01 Hodonín,695 01 Hodonín,695 01,Hodonín,Jihomoravský kraj,3647M01,Stavebnictví,10,40,256.0,Hodonín,CZ0645,40746
150,837385,Střední škola,C00,J. Skácela 890,696 62 Strážnice,696 62 Strážnice,696 62,Strážnice,Jihomoravský kraj,2341M01,Strojírenství,10,40,230.0,Hodonín,CZ0645,40746
151,102807655,Střední škola,C00,Komenského 16/5,Vyškov-Předměstí,682 01 Vyškov,682 01,Vyškov,Jihomoravský kraj,4141M01,Agropodnikání,10,40,100.0,Vyškov,CZ0646,40754
152,102807647,Střední škola,C00,Součkova 500,685 01 Bučovice,685 01 Bučovice,685 01,Bučovice,Jihomoravský kraj,6341M02,Obchodní akademie,10,40,136.0,Vyškov,CZ0646,40754
153,107871173,Střední škola,C00,Sochorova 552/15,Vyškov-Předměstí,682 01 Vyškov,682 01,Vyškov,Jihomoravský kraj,2341M01,Strojírenství,10,40,132.0,Vyškov,CZ0646,40754
154,102867097,Střední škola,C00,náměstí Komenského 945/4,669 75 Znojmo,669 75 Znojmo,669 75,Znojmo,Jihomoravský kraj,7941K41,Gymnázium,10,40,390.0,Znojmo,CZ0647,40762
155,107870959,Střední škola,C00,Uhelná 3264/6,669 02 Znojmo,669 02 Znojmo,669 02,Znojmo,Jihomoravský kraj,2341M01,Strojírenství,10,40,100.0,Znojmo,CZ0647,40762
156,102867071,Střední škola,C00,Smetanova 168,672 01 Moravský Krumlov,672 01 Moravský Krumlov,672 01,Moravský Krumlov,Jihomoravský kraj,7941K41,Gymnázium,10,40,130.0,Znojmo,CZ0647,40762
157,102867135,Střední škola,C00,Pontassievská 350/3,669 02 Znojmo,669 02 Znojmo,669 02,Znojmo,Jihomoravský kraj,1820M01,Informační technologie,10,40,165.0,Znojmo,CZ0647,40762
158,107870941,Střední škola,C00,nám. Klášterní 127,672 01 Moravský Krumlov,672 01 Moravský Krumlov,672 01,Moravský Krumlov,Jihomoravský kraj,2345M01,Dopravní prostředky,10,40,120.0,Znojmo,CZ0647,40762
159,110009550,Střední škola,C00,Jaselská 190/7,Veveří,602 00 Brno,602 00,Brno,Jihomoravský kraj,5341M01,Zdravotnický asistent,10,40,600.0,Brno-město,CZ0642,40711
160,110031300,Střední škola,C00,Jana Palacha 956/8,669 33 Znojmo,669 33 Znojmo,669 33,Znojmo,Jihomoravský kraj,5341M01,Zdravotnický asistent,10,40,240.0,Znojmo,CZ0647,40762
161,44991665,Střední škola,C00,Rašelinová 2433/11,Líšeň,628 00 Brno,628 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,80.0,Brno-město,CZ0642,40711
162,110023234,Střední škola,C00,Gellnerova 66/1,Jundrov,637 00 Brno,637 00,Brno,Jihomoravský kraj,1820M01,Informační technologie,10,40,60.0,Brno-město,CZ0642,40711
163,48515027,Střední škola,C00,Vaculíkova 259/14,Lesná,638 00 Brno,638 00,Brno,Jihomoravský kraj,6541L01,Gastronomie,10,40,40.0,Brno-město,CZ0642,40711
164,110300025,Střední škola,C00,Kamenomlýnská 124/2,Pisárky,603 00 Brno,603 00,Brno,Jihomoravský kraj,6341M02,Obchodní akademie,10,40,40.0,Brno-město,CZ0642,40711
165,226475,Střední škola,C00,Olomoucká 1140/61,Černovice,627 00 Brno,627 00,Brno,Jihomoravský kraj,1820M01,Informační technologie,10,40,256.0,Brno-město,CZ0642,40711
166,15530213,Střední škola,C00,Purkyňova 2832/97,Královo Pole,612 00 Brno,612 00,Brno,Jihomoravský kraj,1602M01,Průmyslová ekologie,10,40,128.0,Brno-město,CZ0642,40711
167,130002160,Střední škola,C00,Učiliště 496,664 52 Sokolnice,664 52 Sokolnice,664 52,Sokolnice,Jihomoravský kraj,1820M01,Informační technologie,10,40,120.0,Brno-venkov,CZ0643,40720
168,130001422,Střední škola,C00,Lipová alej 3756/21,695 01 Hodonín,695 01 Hodonín,695 01,Hodonín,Jihomoravský kraj,2345L01,Mechanik seřizovač,10,40,120.0,Hodonín,CZ0645,40746
169,110250249,Střední škola,C00,Hybešova 982/53,680 01 Boskovice,680 01 Boskovice,680 01,Boskovice,Jihomoravský kraj,1820M01,Informační technologie,10,40,132.0,Blansko,CZ0641,40703
170,102007969,Střední škola,C00,Na Větřáku 463,679 06 Jedovnice,679 06 Jedovnice,679 06,Jedovnice,Jihomoravský kraj,1820M01,Informační technologie,10,40,240.0,Blansko,CZ0641,40703
171,566829,Střední škola,C00,nám. Míru 101/6,691 72 Klobouky u Brna,691 72 Klobouky u Brna,691 72,Klobouky u Brna,Jihomoravský kraj,1820M01,Informační technologie,10,40,90.0,Břeclav,CZ0644,40738
172,110023668,Střední škola,C00,Pod Školou 10/10,691 06 Velké Pavlovice,691 06 Velké Pavlovice,691 06,Velké Pavlovice,Jihomoravský kraj,7941K41,Gymnázium,10,40,120.0,Břeclav,CZ0644,40738
173,151039437,Střední škola,C00,č.p. 101,691 21 Sedlec,691 21 Sedlec,691 21,Sedlec,Jihomoravský kraj,2341M01,Strojírenství,10,40,240.0,Břeclav,CZ0644,40738
174,181128021,Střední škola,C00,Musilova 407/2,Husovice,614 00 Brno,614 00,Brno,Jihomoravský kraj,7842M06,Kombinované lyceum,10,40,40.0,Brno-město,CZ0642,40711
175,181127369,Střední škola,C00,Plovdivská 2572/8,Žabovřesky,616 00 Brno,616 00,Brno,Jihomoravský kraj,7842M06,Kombinované lyceum,10,40,120.0,Brno-město,CZ0642,40711
176,181122111,Střední škola,C00,Lidická 1981/6,Černá Pole,602 00 Brno,602 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,60.0,Brno-město,CZ0642,40711
177,181128667,Střední škola,C00,Královopolská 3052/139,Žabovřesky,612 00 Brno,612 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,160.0,Brno-město,CZ0642,40711
178,181121662,Střední škola,C00,Hudcova 367/78,Medlánky,612 00 Brno,612 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,60.0,Brno-město,CZ0642,40711
179,519324,Střední škola,C00,Hlavní 2514/106,352 01 Aš,352 01 Aš,352 01,Aš,Karlovarský kraj,7941K81,Gymnázium,10,80,240.0,Cheb,CZ0411,40428
180,478423,Střední škola,C00,Ruská 355/7,353 01 Mariánské Lázně,353 01 Mariánské Lázně,353 01,Mariánské Lázně,Karlovarský kraj,6341M02,Obchodní akademie,10,40,370.0,Cheb,CZ0411,40428
181,76953,Střední škola,C00,Nerudova 2283/7,350 02 Cheb,350 02 Cheb,350 02,Cheb,Karlovarský kraj,7941K41,Gymnázium,10,40,408.0,Cheb,CZ0411,40428
182,77119,Střední škola,C00,Komenského 449/2,353 01 Mariánské Lázně,353 01 Mariánské Lázně,353 01,Mariánské Lázně,Karlovarský kraj,6541L51,Gastronomie,10,20,60.0,Cheb,CZ0411,40428
183,108015769,Střední škola,C00,Jánské náměstí 256/15,350 02 Cheb,350 02 Cheb,350 02,Cheb,Karlovarský kraj,7941K81,Gymnázium,10,80,150.0,Cheb,CZ0411,40428
184,77127,Střední škola,C00,Klínovecká 1197,363 01 Ostrov,363 01 Ostrov,363 01,Ostrov,Karlovarský kraj,1820M01,Informační technologie,10,40,136.0,Karlovy Vary,CZ0412,40436
185,520055,Střední škola,C00,Ondřejská 1122/56,360 01 Karlovy Vary,360 01 Karlovy Vary,360 01,Karlovy Vary,Karlovarský kraj,2954H01,Cukrář,10,30,66.0,Karlovy Vary,CZ0412,40436
186,49753789,Střední škola,C00,Lidická 455/40,Drahovice,360 01 Karlovy Vary,360 01,Karlovy Vary,Karlovarský kraj,7531M01,Předškolní a mimoškolní pedagogika,10,40,272.0,Karlovy Vary,CZ0412,40436
187,77224,Střední škola,C00,Bezručova 1312/17,360 01 Karlovy Vary,360 01 Karlovy Vary,360 01,Karlovy Vary,Karlovarský kraj,6341M02,Obchodní akademie,10,40,272.0,Karlovy Vary,CZ0412,40436
188,77135,Střední škola,C00,nám. 17. listopadu 710/12,Rybáře,360 05 Karlovy Vary,360 05,Karlovy Vary,Karlovarský kraj,1601M01,Ekologie a životní prostředí,10,40,136.0,Karlovy Vary,CZ0412,40436
189,49752391,Střední škola,C00,nám. V. Řezáče 136/5,Drahovice,360 01 Karlovy Vary,360 01,Karlovy Vary,Karlovarský kraj,6341M02,Obchodní akademie,10,40,160.0,Karlovy Vary,CZ0412,40436
190,42840431,Střední škola,C00,Konečná 908/21,Rybáře,360 05 Karlovy Vary,360 05,Karlovy Vary,Karlovarský kraj,2343L51,Provozní technika,10,20,40.0,Karlovy Vary,CZ0412,40436
191,76970,Střední škola,C00,Národní 445/25,Drahovice,360 01 Karlovy Vary,360 01,Karlovy Vary,Karlovarský kraj,7941K41,Gymnázium,10,40,272.0,Karlovy Vary,CZ0412,40436
192,77305,Střední škola,C00,Žižkov 345,364 52 Žlutice,364 52 Žlutice,364 52,Žlutice,Karlovarský kraj,4146M01,Lesnictví,10,40,160.0,Karlovy Vary,CZ0412,40436
193,49753771,Střední škola,C00,Studentská 1205,363 01 Ostrov,363 01 Ostrov,363 01,Ostrov,Karlovarský kraj,7941K41,Gymnázium,10,40,225.0,Karlovy Vary,CZ0412,40436
194,110035381,Střední škola,C00,Hlavní 114/29,362 63 Dalovice,362 63 Dalovice,362 63,Dalovice,Karlovarský kraj,3741M01,Provoz a ekonomika dopravy,10,40,240.0,Karlovy Vary,CZ0412,40436
195,669725,Střední škola,C00,nám. K. Sabiny 159/16,Drahovice,360 01 Karlovy Vary,360 01,Karlovy Vary,Karlovarský kraj,2351H01,Strojní mechanik,10,30,36.0,Karlovy Vary,CZ0412,40436
196,49767194,Střední škola,C00,Husitská 2053,356 01 Sokolov,356 01 Sokolov,356 01,Sokolov,Karlovarský kraj,1602M01,Průmyslová ekologie,10,40,132.0,Sokolov,CZ0413,40444
197,49790820,Střední škola,C00,Hornická 1569,356 01 Sokolov,356 01 Sokolov,356 01,Sokolov,Karlovarský kraj,6341M02,Obchodní akademie,10,40,200.0,Sokolov,CZ0413,40444
198,110009711,Střední škola,C00,Hradební 58/10,350 02 Cheb,350 02 Cheb,350 02,Cheb,Karlovarský kraj,5341H01,Ošetřovatel,10,30,102.0,Cheb,CZ0411,40428
199,110030672,Střední škola,C00,Poděbradská 1247/2,360 01 Karlovy Vary,360 01 Karlovy Vary,360 01,Karlovy Vary,Karlovarský kraj,5341H01,Ošetřovatel,10,30,90.0,Karlovy Vary,CZ0412,40436
200,872326,Střední škola,C00,Vančurova 83/2,Stará Role,360 17 Karlovy Vary,360 17,Karlovy Vary,Karlovarský kraj,2857E01,Keramická výroba,10,30,42.0,Karlovy Vary,CZ0412,40436
201,110100689,Střední škola,C00,Studentská 1612/13,352 01 Aš,352 01 Aš,352 01,Aš,Karlovarský kraj,2351E01,Strojírenské práce,10,30,36.0,Cheb,CZ0411,40428
202,181025906,Střední škola,C00,Havlíčkova 1717,358 01 Kraslice,358 01 Kraslice,358 01,Kraslice,Karlovarský kraj,2345L01,Mechanik seřizovač,10,40,45.0,Sokolov,CZ0413,40444
203,130002046,Střední škola,C00,Obrněné brigády 2258/6,350 02 Cheb,350 02 Cheb,350 02,Cheb,Karlovarský kraj,1820M01,Informační technologie,10,40,260.0,Cheb,CZ0411,40428
204,49766929,Střední škola,C00,Jednoty 1620,356 01 Sokolov,356 01 Sokolov,356 01,Sokolov,Karlovarský kraj,1820M01,Informační technologie,10,40,420.0,Sokolov,CZ0413,40444
205,151017697,Střední škola,C00,Mánesova 1672,356 01 Sokolov,356 01 Sokolov,356 01,Sokolov,Karlovarský kraj,7941K41,Gymnázium,10,40,96.0,Sokolov,CZ0413,40444
206,150003978,Střední škola,C00,T. G. Masaryka 559/1,360 01 Karlovy Vary,360 01 Karlovy Vary,360 01,Karlovy Vary,Karlovarský kraj,6842L51,Bezpečnostní služby,22,30,200.0,Karlovy Vary,CZ0412,40436
207,151011494,Střední škola,C00,č.p. 569,353 01 Mariánské Lázně,353 01 Mariánské Lázně,353 01,Mariánské Lázně,Karlovarský kraj,4143M02,Chovatelství,10,40,150.0,Cheb,CZ0411,40428
208,151012997,Střední škola,C00,Žákovská 716,356 01 Sokolov,356 01 Sokolov,356 01,Sokolov,Karlovarský kraj,2951E01,Potravinářská výroba,10,30,90.0,Sokolov,CZ0413,40444
209,181076641,Střední škola,C00,Husova 992,362 51 Jáchymov,362 51 Jáchymov,362 51,Jáchymov,Karlovarský kraj,6954E01,Provozní služby,10,20,120.0,Karlovy Vary,CZ0412,40436
210,11583771,Střední škola,C00,Brandlova 875/15,Slezské Předměstí,500 03 Hradec Králové,500 03,Hradec Králové,Královéhradecký kraj,7941K41,Gymnázium,10,40,300.0,Hradec Králové,CZ0521,40568
211,12996050,Střední škola,C00,Černilovská 7/24,Rusek,500 03 Hradec Králové,500 03,Hradec Králové,Královéhradecký kraj,8241M05,Grafický design,10,40,225.0,Hradec Králové,CZ0521,40568
212,11021420,Střední škola,C00,Hradecká 1151/9,500 03 Hradec Králové,500 03 Hradec Králové,500 03,Hradec Králové,Královéhradecký kraj,1820M01,Informační technologie,10,40,300.0,Hradec Králové,CZ0521,40568
213,62690035,Střední škola,C00,Pospíšilova 787/11,500 03 Hradec Králové,500 03 Hradec Králové,500 03,Hradec Králové,Královéhradecký kraj,3645M01,Technická zařízení budov,10,40,240.0,Hradec Králové,CZ0521,40568
214,62690043,Střední škola,C00,Pospíšilova 324/7,500 03 Hradec Králové,500 03 Hradec Králové,500 03,Hradec Králové,Královéhradecký kraj,7941K61,Gymnázium,10,60,612.0,Hradec Králové,CZ0521,40568
215,62690060,Střední škola,C00,Tylovo nábřeží 682/12,500 02 Hradec Králové,500 02 Hradec Králové,500 02,Hradec Králové,Královéhradecký kraj,7941K41,Gymnázium,10,40,640.0,Hradec Králové,CZ0521,40568
216,62690221,Střední škola,C00,Komenského 77,504 01 Nový Bydžov,504 01 Nový Bydžov,504 01,Nový Bydžov,Královéhradecký kraj,6341M01,Ekonomika a podnikání,10,40,136.0,Hradec Králové,CZ0521,40568
217,527939,Střední škola,C00,Velká 3/64,Pouchov,503 41 Hradec Králové,503 41,Hradec Králové,Královéhradecký kraj,2953H01,Pekař,10,30,60.0,Hradec Králové,CZ0521,40568
218,62690272,Střední škola,C00,Pospíšilova 365/9,500 03 Hradec Králové,500 03 Hradec Králové,500 03,Hradec Králové,Královéhradecký kraj,6341M02,Obchodní akademie,10,40,308.0,Hradec Králové,CZ0521,40568
219,110100867,Střední škola,C00,17. listopadu 1202/1,500 03 Hradec Králové,500 03 Hradec Králové,500 03,Hradec Králové,Královéhradecký kraj,3342L51,Nábytkářská a dřevařská výroba,10,20,30.0,Hradec Králové,CZ0521,40568
220,87751,Střední škola,C00,Dr. M. Tyrše 112,504 01 Nový Bydžov,504 01 Nový Bydžov,504 01,Nový Bydžov,Královéhradecký kraj,2343L51,Provozní technika,10,20,36.0,Hradec Králové,CZ0521,40568
221,62062883,Střední škola,C00,Československé armády 274/55,500 03 Hradec Králové,500 03 Hradec Králové,500 03,Hradec Králové,Královéhradecký kraj,6341M01,Ekonomika a podnikání,10,40,120.0,Hradec Králové,CZ0521,40568
222,44445288,Střední škola,C00,třída SNP 170/32a,Slezské Předměstí,500 03 Hradec Králové,500 03,Hradec Králové,Královéhradecký kraj,6341M02,Obchodní akademie,10,40,120.0,Hradec Králové,CZ0521,40568
223,108007863,Střední škola,C00,Pražská třída 68/18,Kukleny,500 04 Hradec Králové,500 04,Hradec Králové,Královéhradecký kraj,4341M01,Veterinářství,10,40,408.0,Hradec Králové,CZ0521,40568
224,15062848,Střední škola,C00,Hradební 1029/2,500 03 Hradec Králové,500 03 Hradec Králové,500 03,Hradec Králové,Královéhradecký kraj,1602M01,Průmyslová ekologie,10,40,120.0,Hradec Králové,CZ0521,40568
225,87131,Střední škola,C00,Jiráskova 30,Holínské Předměstí,506 01 Jičín,506 01,Jičín,Královéhradecký kraj,7941K41,Gymnázium,10,40,200.0,Jičín,CZ0522,40576
226,87513,Střední škola,C00,17. listopadu 220,Valdické Předměstí,506 01 Jičín,506 01,Jičín,Královéhradecký kraj,1820M01,Informační technologie,10,40,64.0,Jičín,CZ0522,40576
227,87629,Střední škola,C00,náměstí Hilmarovo 1,507 32 Kopidlno,507 32 Kopidlno,507 32,Kopidlno,Královéhradecký kraj,4143M01,Rybářství,10,40,120.0,Jičín,CZ0522,40576
228,401170,Střední škola,C00,Kumburská 740,509 01 Nová Paka,509 01 Nová Paka,509 01,Nová Paka,Královéhradecký kraj,7531M01,Předškolní a mimoškolní pedagogika,10,40,136.0,Jičín,CZ0522,40576
229,87297,Střední škola,C00,Pod Koželuhy 100,Nové Město,506 01 Jičín,506 01,Jičín,Královéhradecký kraj,1820M01,Informační technologie,10,40,240.0,Jičín,CZ0522,40576
230,87343,Střední škola,C00,Husova 675,508 01 Hořice,508 01 Hořice,508 01,Hořice,Královéhradecký kraj,2142M01,Geotechnika,10,40,60.0,Jičín,CZ0522,40576
231,60115645,Střední škola,C00,Na Tobolce 389,Holínské Předměstí,506 01 Jičín,506 01,Jičín,Královéhradecký kraj,6341M01,Ekonomika a podnikání,10,40,136.0,Jičín,CZ0522,40576
232,102266239,Střední škola,C00,Hradební 218,550 01 Broumov,550 01 Broumov,550 01,Broumov,Královéhradecký kraj,7941K41,Gymnázium,10,40,124.0,Náchod,CZ0523,40584
233,102266247,Střední škola,C00,Řezníčkova 451,547 01 Náchod,547 01 Náchod,547 01,Náchod,Královéhradecký kraj,7941K41,Gymnázium,10,40,248.0,Náchod,CZ0523,40584
234,102266255,Střední škola,C00,Lužická 423,Pražské Předměstí,551 01 Jaroměř,551 01,Jaroměř,Královéhradecký kraj,7941K41,Gymnázium,10,40,204.0,Náchod,CZ0523,40584
235,107860601,Střední škola,C00,Studničkova 260,Pražské Předměstí,551 01 Jaroměř,551 01,Jaroměř,Královéhradecký kraj,2365H01,Strojník,10,30,36.0,Náchod,CZ0523,40584
236,102101531,Střední škola,C00,Kladská 335,547 01 Náchod,547 01 Náchod,547 01,Náchod,Královéhradecký kraj,5341H01,Ošetřovatel,10,30,48.0,Náchod,CZ0523,40584
237,108024148,Střední škola,C00,Smiřických 740,547 01 Náchod,547 01 Náchod,547 01,Náchod,Královéhradecký kraj,6542M02,Cestovní ruch,10,40,120.0,Náchod,CZ0523,40584
238,60884762,Střední škola,C00,Pulická 779,518 01 Dobruška,518 01 Dobruška,518 01,Dobruška,Královéhradecký kraj,7941K41,Gymnázium,10,40,136.0,Rychnov nad Kněžnou,CZ0524,40592
239,60884703,Střední škola,C00,Hrdinů odboje 36,516 01 Rychnov nad Kněžnou,516 01 Rychnov nad Kněžnou,516 01,Rychnov nad Kněžnou,Královéhradecký kraj,7941K41,Gymnázium,10,40,272.0,Rychnov nad Kněžnou,CZ0524,40592
